City,Subject_Description_9,Prerequisite_2_grade,Subject_Objective_5,Subject_Objective_20,Subject_or_Unit_9,Subject_or_Unit_36,Subject_Objective_8,Subject_Description_6,Subject_Objective_6,Local_Fees,Subject_Objective_29,Faculty,Subject_Objective_18,Subject_Objective_17,Subject_Description_2,Subject_Description_19,Subject_Description_35,Subject_or_Unit_23,Subject_Objective_38,Subject_Objective_32,Subject_Objective_39,Subject_Description_4,Remarks,Subject_or_Unit_13,Distance,Subject_Description_12,Course,Subject_Description_21,Subject_Objective_33,Subject_or_Unit_18,Subject_or_Unit_16,Subject_Description_10,Subject_Objective_3,Subject_Objective_9,Subject_Description_29,Subject_Objective_26,Subject_or_Unit_32,Subject_or_Unit_2,Subject_Objective_28,Subject_Description_15,Subject_Description_14,Blended,Subject_Objective_40,Subject_Objective_30,Duration,Subject_Description_39,Subject_or_Unit_27,Duration_Time,Subject_Description_30,Subject_or_Unit_33,Subject_or_Unit_29,Subject_Objective_7,Subject_Description_1,Subject_Objective_4,Subject_or_Unit_15,Subject_Objective_23,Prerequisite_1,Subject_or_Unit_4,Prerequisite_3_grade,Prerequisite_3,Subject_Description_36,Prerequisite_2,Subject_or_Unit_6,Course_Lang,Subject_or_Unit_10,Subject_or_Unit_7,Subject_Description_18,Level_Code,Subject_Description_7,Subject_Objective_37,Subject_Objective_25,Subject_Objective_34,Subject_or_Unit_34,Subject_Objective_19,Subject_or_Unit_28,Subject_Description_27,Subject_Description_25,Face_to_Face,Subject_Description_5,Subject_Objective_10,Online,Subject_or_Unit_20,Subject_Description_33,Subject_Description_28,Subject_Description_31,Career_Outcomes,Subject_Description_37,Subject_Description_11,Subject_or_Unit_21,Subject_Description_40,Subject_Objective_14,Subject_Objective_36,Int_Fees,Subject_Description_16,Subject_Description_24,Subject_Description_8,Subject_Objective_24,Subject_or_Unit_39,Subject_Objective_11,Subject_Description_32,Subject_Objective_16,Availability,Subject_Objective_12,Subject_Objective_35,Subject_Objective_2,Subject_or_Unit_8,Subject_or_Unit_3,Offline,Subject_or_Unit_19,Subject_or_Unit_30,Subject_Description_22,Prerequisite_1_grade,Full_Time,Subject_Objective_27,Subject_Objective_15,Subject_or_Unit_38,Website,Subject_or_Unit_35,Subject_or_Unit_5,Country,Subject_or_Unit_40,Subject_or_Unit_37,Currency_Time,Description,Subject_Description_26,Subject_or_Unit_22,Subject_Description_23,Subject_or_Unit_25,Subject_or_Unit_14,Part_Time,Subject_Objective_13,Subject_Description_13,Subject_or_Unit_24,Subject_Objective_21,Subject_Description_38,Subject_or_Unit_11,Subject_Description_20,Subject_Objective_31,Subject_Description_34,Subject_or_Unit_26,Subject_or_Unit_31,Subject_Objective_22,University,Subject_or_Unit_17,Subject_Description_17,Subject_or_Unit_12,Currency,Subject_Description_3
Cairns,,6.0,,,,,,,,"4,828 ",,Computer Science & Information Technology,,,,,,,,,,,[],,no,,Bachelor of Information Technology (Co-op) - CG99,,,,,,,,,,,,,,,no,,,3,,,Years,,,,,,,,,N/A,,,,,IELTS,,English,,,,BA,,,,,,,,,,yes,,,yes,,,,,,,,,,,,Not available for 2021,,,,,,,,,A,,,,,,yes,,,,N/A,yes,,,,https://www-search.cqu.edu.au/s/redirect?collection=2019-cqu-courses&url=https%3A%2F%2Fwww.cqu.edu.au%2Fcourses%2Fbachelor-of-information-technology-co-op&auth=laJVZPpBDFU%2FgM%2Be1%2Bx9cQ&profile=_default&rank=135&query=%21null+-studyLevel%3A%22Short+-Course%22+%5BstudyLevel%3A%22Level+1%3A+Certificate+I%22%2CstudyLevel%3A%22Level+2%3A+Certificate+II%22%2CstudyLevel%3A%22Level+3%3A+Certificate+III%22%2CstudyLevel%3A%22Level+4%3A+Certificate+IV%22%2CstudyLevel%3A%22Level+5%3A+Diploma%22%2CstudyLevel%3A%22Level+6%3A+Advanced+Diploma%22%2CstudyLevel%3A%22Level+6%3A+Associate+Degree%22%2CstudyLevel%3A%22Level+7%3A+Bachelor+Degree%22%2CstudyLevel%3A%22Level+8%3A+Bachelor+Honours+Degree%22%5D,,,Australia,,,year,"The Bachelor of Information Technology (Co-op) will provide you with the opportunity to become a skilled and work-ready professional in the information, communication and technology industries. Benefit from real-world experiences and the ability to tailor your studies to achieve your career goals.",,,,,,yes,,,,,,,,,,,,,CQ University,,,,AUD,
Townsville,,6.0,,,,,,,,"4,828 ",,Computer Science & Information Technology,,,,,,,,,,,[],,no,,Bachelor of Information Technology (Co-op) - CG99,,,,,,,,,,,,,,,no,,,3,,,Years,,,,,,,,,N/A,,,,,IELTS,,English,,,,BA,,,,,,,,,,yes,,,yes,,,,,,,,,,,,Not available for 2021,,,,,,,,,A,,,,,,yes,,,,N/A,yes,,,,https://www-search.cqu.edu.au/s/redirect?collection=2019-cqu-courses&url=https%3A%2F%2Fwww.cqu.edu.au%2Fcourses%2Fbachelor-of-information-technology-co-op&auth=laJVZPpBDFU%2FgM%2Be1%2Bx9cQ&profile=_default&rank=135&query=%21null+-studyLevel%3A%22Short+-Course%22+%5BstudyLevel%3A%22Level+1%3A+Certificate+I%22%2CstudyLevel%3A%22Level+2%3A+Certificate+II%22%2CstudyLevel%3A%22Level+3%3A+Certificate+III%22%2CstudyLevel%3A%22Level+4%3A+Certificate+IV%22%2CstudyLevel%3A%22Level+5%3A+Diploma%22%2CstudyLevel%3A%22Level+6%3A+Advanced+Diploma%22%2CstudyLevel%3A%22Level+6%3A+Associate+Degree%22%2CstudyLevel%3A%22Level+7%3A+Bachelor+Degree%22%2CstudyLevel%3A%22Level+8%3A+Bachelor+Honours+Degree%22%5D,,,Australia,,,year,"The Bachelor of Information Technology (Co-op) will provide you with the opportunity to become a skilled and work-ready professional in the information, communication and technology industries. Benefit from real-world experiences and the ability to tailor your studies to achieve your career goals.",,,,,,yes,,,,,,,,,,,,,CQ University,,,,AUD,
Online,,6.0,,,,,,,,"4,828 ",,Computer Science & Information Technology,,,,,,,,,,,[],,no,,Bachelor of Information Technology (Co-op) - CG99,,,,,,,,,,,,,,,no,,,3,,,Years,,,,,,,,,N/A,,,,,IELTS,,English,,,,BA,,,,,,,,,,yes,,,yes,,,,,,,,,,,,Not available for 2021,,,,,,,,,A,,,,,,yes,,,,N/A,yes,,,,https://www-search.cqu.edu.au/s/redirect?collection=2019-cqu-courses&url=https%3A%2F%2Fwww.cqu.edu.au%2Fcourses%2Fbachelor-of-information-technology-co-op&auth=laJVZPpBDFU%2FgM%2Be1%2Bx9cQ&profile=_default&rank=135&query=%21null+-studyLevel%3A%22Short+-Course%22+%5BstudyLevel%3A%22Level+1%3A+Certificate+I%22%2CstudyLevel%3A%22Level+2%3A+Certificate+II%22%2CstudyLevel%3A%22Level+3%3A+Certificate+III%22%2CstudyLevel%3A%22Level+4%3A+Certificate+IV%22%2CstudyLevel%3A%22Level+5%3A+Diploma%22%2CstudyLevel%3A%22Level+6%3A+Advanced+Diploma%22%2CstudyLevel%3A%22Level+6%3A+Associate+Degree%22%2CstudyLevel%3A%22Level+7%3A+Bachelor+Degree%22%2CstudyLevel%3A%22Level+8%3A+Bachelor+Honours+Degree%22%5D,,,Australia,,,year,"The Bachelor of Information Technology (Co-op) will provide you with the opportunity to become a skilled and work-ready professional in the information, communication and technology industries. Benefit from real-world experiences and the ability to tailor your studies to achieve your career goals.",,,,,,yes,,,,,,,,,,,,,CQ University,,,,AUD,
Brisbane,,6.0,,,,,,,,"4,828 ",,Computer Science & Information Technology,,,,,,,,,,,[],,no,,Bachelor of Information Technology (Co-op) - CG99,,,,,,,,,,,,,,,no,,,3,,,Years,,,,,,,,,N/A,,,,,IELTS,,English,,,,BA,,,,,,,,,,yes,,,yes,,,,,,,,,,,,Not available for 2021,,,,,,,,,A,,,,,,yes,,,,N/A,yes,,,,https://www-search.cqu.edu.au/s/redirect?collection=2019-cqu-courses&url=https%3A%2F%2Fwww.cqu.edu.au%2Fcourses%2Fbachelor-of-information-technology-co-op&auth=laJVZPpBDFU%2FgM%2Be1%2Bx9cQ&profile=_default&rank=135&query=%21null+-studyLevel%3A%22Short+-Course%22+%5BstudyLevel%3A%22Level+1%3A+Certificate+I%22%2CstudyLevel%3A%22Level+2%3A+Certificate+II%22%2CstudyLevel%3A%22Level+3%3A+Certificate+III%22%2CstudyLevel%3A%22Level+4%3A+Certificate+IV%22%2CstudyLevel%3A%22Level+5%3A+Diploma%22%2CstudyLevel%3A%22Level+6%3A+Advanced+Diploma%22%2CstudyLevel%3A%22Level+6%3A+Associate+Degree%22%2CstudyLevel%3A%22Level+7%3A+Bachelor+Degree%22%2CstudyLevel%3A%22Level+8%3A+Bachelor+Honours+Degree%22%5D,,,Australia,,,year,"The Bachelor of Information Technology (Co-op) will provide you with the opportunity to become a skilled and work-ready professional in the information, communication and technology industries. Benefit from real-world experiences and the ability to tailor your studies to achieve your career goals.",,,,,,yes,,,,,,,,,,,,,CQ University,,,,AUD,
Sydney,,6.0,,,,,,,,"4,828 ",,Computer Science & Information Technology,,,,,,,,,,,[],,no,,Bachelor of Information Technology (Co-op) - CG99,,,,,,,,,,,,,,,no,,,3,,,Years,,,,,,,,,N/A,,,,,IELTS,,English,,,,BA,,,,,,,,,,yes,,,yes,,,,,,,,,,,,Not available for 2021,,,,,,,,,A,,,,,,yes,,,,N/A,yes,,,,https://www-search.cqu.edu.au/s/redirect?collection=2019-cqu-courses&url=https%3A%2F%2Fwww.cqu.edu.au%2Fcourses%2Fbachelor-of-information-technology-co-op&auth=laJVZPpBDFU%2FgM%2Be1%2Bx9cQ&profile=_default&rank=135&query=%21null+-studyLevel%3A%22Short+-Course%22+%5BstudyLevel%3A%22Level+1%3A+Certificate+I%22%2CstudyLevel%3A%22Level+2%3A+Certificate+II%22%2CstudyLevel%3A%22Level+3%3A+Certificate+III%22%2CstudyLevel%3A%22Level+4%3A+Certificate+IV%22%2CstudyLevel%3A%22Level+5%3A+Diploma%22%2CstudyLevel%3A%22Level+6%3A+Advanced+Diploma%22%2CstudyLevel%3A%22Level+6%3A+Associate+Degree%22%2CstudyLevel%3A%22Level+7%3A+Bachelor+Degree%22%2CstudyLevel%3A%22Level+8%3A+Bachelor+Honours+Degree%22%5D,,,Australia,,,year,"The Bachelor of Information Technology (Co-op) will provide you with the opportunity to become a skilled and work-ready professional in the information, communication and technology industries. Benefit from real-world experiences and the ability to tailor your studies to achieve your career goals.",,,,,,yes,,,,,,,,,,,,,CQ University,,,,AUD,
Melbourne,,6.0,,,,,,,,"4,828 ",,Computer Science & Information Technology,,,,,,,,,,,[],,no,,Bachelor of Information Technology (Co-op) - CG99,,,,,,,,,,,,,,,no,,,3,,,Years,,,,,,,,,N/A,,,,,IELTS,,English,,,,BA,,,,,,,,,,yes,,,yes,,,,,,,,,,,,Not available for 2021,,,,,,,,,A,,,,,,yes,,,,N/A,yes,,,,https://www-search.cqu.edu.au/s/redirect?collection=2019-cqu-courses&url=https%3A%2F%2Fwww.cqu.edu.au%2Fcourses%2Fbachelor-of-information-technology-co-op&auth=laJVZPpBDFU%2FgM%2Be1%2Bx9cQ&profile=_default&rank=135&query=%21null+-studyLevel%3A%22Short+-Course%22+%5BstudyLevel%3A%22Level+1%3A+Certificate+I%22%2CstudyLevel%3A%22Level+2%3A+Certificate+II%22%2CstudyLevel%3A%22Level+3%3A+Certificate+III%22%2CstudyLevel%3A%22Level+4%3A+Certificate+IV%22%2CstudyLevel%3A%22Level+5%3A+Diploma%22%2CstudyLevel%3A%22Level+6%3A+Advanced+Diploma%22%2CstudyLevel%3A%22Level+6%3A+Associate+Degree%22%2CstudyLevel%3A%22Level+7%3A+Bachelor+Degree%22%2CstudyLevel%3A%22Level+8%3A+Bachelor+Honours+Degree%22%5D,,,Australia,,,year,"The Bachelor of Information Technology (Co-op) will provide you with the opportunity to become a skilled and work-ready professional in the information, communication and technology industries. Benefit from real-world experiences and the ability to tailor your studies to achieve your career goals.",,,,,,yes,,,,,,,,,,,,,CQ University,,,,AUD,
Online,,6.0,,,,,,,,"4,828 ",,Law,,,,,,,,,,,[],,no,,Bachelor of Laws - CG98,,,,,,,,,,,,,,,no,,,3,,,Years,,,,,,,,,N/A,,,,,IELTS,,English,,,,BA,,,,,,,,,,no,,,yes,,,,,,,,,,,,Not available for 2021,,,,,,,,,D,,,,,,no,,,,N/A,yes,,,,https://www-search.cqu.edu.au/s/redirect?collection=2019-cqu-courses&url=https%3A%2F%2Fwww.cqu.edu.au%2Fcourses%2Fbachelor-of-laws&auth=V65EmYkqS3Zz1MKXIK3cPw&profile=_default&rank=136&query=%21null+-studyLevel%3A%22Short+-Course%22+%5BstudyLevel%3A%22Level+1%3A+Certificate+I%22%2CstudyLevel%3A%22Level+2%3A+Certificate+II%22%2CstudyLevel%3A%22Level+3%3A+Certificate+III%22%2CstudyLevel%3A%22Level+4%3A+Certificate+IV%22%2CstudyLevel%3A%22Level+5%3A+Diploma%22%2CstudyLevel%3A%22Level+6%3A+Advanced+Diploma%22%2CstudyLevel%3A%22Level+6%3A+Associate+Degree%22%2CstudyLevel%3A%22Level+7%3A+Bachelor+Degree%22%2CstudyLevel%3A%22Level+8%3A+Bachelor+Honours+Degree%22%5D,,,Australia,,,year,Enhance your employability within the legal industry and learn all the areas of law required to satisfy professional accreditation through the Legal Practitioners Admissions Board with the Bachelor of Laws.,,,,,,yes,,,,,,,,,,,,,CQ University,,,,AUD,
Online,,6.0,,,,,,,,"4,828 ",,Business & Commerce & Finance & Accounting,,,,,,,,,,,[],,no,,Bachelor of Laws and Bachelor of Accounting - CB68,,,,,,,,,,,,,,,no,,,54,,,Months,,,,,,,,,N/A,,,,,IELTS,,English,,,,BA,,,,,,,,,,no,,,yes,,,,,,,,,,,,Not available for 2021,,,,,,,,,D,,,,,,no,,,,N/A,yes,,,,https://www-search.cqu.edu.au/s/redirect?collection=2019-cqu-courses&url=https%3A%2F%2Fwww.cqu.edu.au%2Fcourses%2Fbachelor-of-laws-and-bachelor-of-accounting&auth=M3J%2FWjaDYYGcZguWYNzP1g&profile=_default&rank=137&query=%21null+-studyLevel%3A%22Short+-Course%22+%5BstudyLevel%3A%22Level+1%3A+Certificate+I%22%2CstudyLevel%3A%22Level+2%3A+Certificate+II%22%2CstudyLevel%3A%22Level+3%3A+Certificate+III%22%2CstudyLevel%3A%22Level+4%3A+Certificate+IV%22%2CstudyLevel%3A%22Level+5%3A+Diploma%22%2CstudyLevel%3A%22Level+6%3A+Advanced+Diploma%22%2CstudyLevel%3A%22Level+6%3A+Associate+Degree%22%2CstudyLevel%3A%22Level+7%3A+Bachelor+Degree%22%2CstudyLevel%3A%22Level+8%3A+Bachelor+Honours+Degree%22%5D,,,Australia,,,year,"Enhance your employability and equip yourself with the technical skills needed for a career in accounting, law and business by studying the Bachelor of Laws and Bachelor of Accounting dual degree.",,,,,,yes,,,,,,,,,,,,,CQ University,,,,AUD,
Online,,6.0,,,,,,,,"4,828 ",,Law,,,,,,,,,,,[],,no,,Bachelor of Laws and Bachelor of Arts - CB94,,,,,,,,,,,,,,,no,,,5,,,Years,,,,,,,,,N/A,,,,,IELTS,,English,,,,BA,,,,,,,,,,no,,,yes,,,,,,,,,,,,Not available for 2021,,,,,,,,,D,,,,,,no,,,,N/A,yes,,,,https://www-search.cqu.edu.au/s/redirect?collection=2019-cqu-courses&url=https%3A%2F%2Fwww.cqu.edu.au%2Fcourses%2Fbachelor-of-laws-and-bachelor-of-arts&auth=5hMSNwxNXajf3ZoBahqd6Q&profile=_default&rank=138&query=%21null+-studyLevel%3A%22Short+-Course%22+%5BstudyLevel%3A%22Level+1%3A+Certificate+I%22%2CstudyLevel%3A%22Level+2%3A+Certificate+II%22%2CstudyLevel%3A%22Level+3%3A+Certificate+III%22%2CstudyLevel%3A%22Level+4%3A+Certificate+IV%22%2CstudyLevel%3A%22Level+5%3A+Diploma%22%2CstudyLevel%3A%22Level+6%3A+Advanced+Diploma%22%2CstudyLevel%3A%22Level+6%3A+Associate+Degree%22%2CstudyLevel%3A%22Level+7%3A+Bachelor+Degree%22%2CstudyLevel%3A%22Level+8%3A+Bachelor+Honours+Degree%22%5D,,,Australia,,,year,The Bachelor of Laws and Bachelor of Arts double degree at CQUniversity enables you to complete both the Bachelor of Arts and Bachelor of Laws in five years of full-time study. This degree provides you with dual qualifications and skills that are well regarded in the private and public sectors.,,,,,,yes,,,,,,,,,,,,,CQ University,,,,AUD,
Online,,6.0,,,,,,,,"4,828 ",,Business & Commerce & Finance & Accounting,,,,,,,,,,,[],,no,,Bachelor of Laws and Bachelor of Business - CL53,,,,,,,,,,,,,,,no,,,5,,,Years,,,,,,,,,N/A,,,,,IELTS,,English,,,,BA,,,,,,,,,,no,,,yes,,,,,,,,,,,,Not available for 2021,,,,,,,,,D,,,,,,no,,,,N/A,yes,,,,https://www-search.cqu.edu.au/s/redirect?collection=2019-cqu-courses&url=https%3A%2F%2Fwww.cqu.edu.au%2Fcourses%2Fbachelor-of-laws-and-bachelor-of-business&auth=bip5Vplru6tzslWCzctSyw&profile=_default&rank=139&query=%21null+-studyLevel%3A%22Short+-Course%22+%5BstudyLevel%3A%22Level+1%3A+Certificate+I%22%2CstudyLevel%3A%22Level+2%3A+Certificate+II%22%2CstudyLevel%3A%22Level+3%3A+Certificate+III%22%2CstudyLevel%3A%22Level+4%3A+Certificate+IV%22%2CstudyLevel%3A%22Level+5%3A+Diploma%22%2CstudyLevel%3A%22Level+6%3A+Advanced+Diploma%22%2CstudyLevel%3A%22Level+6%3A+Associate+Degree%22%2CstudyLevel%3A%22Level+7%3A+Bachelor+Degree%22%2CstudyLevel%3A%22Level+8%3A+Bachelor+Honours+Degree%22%5D,,,Australia,,,year,"Study the Bachelor of Laws and Bachelor of Business to pursue a career as a legal professional or to open the gateway to a wide variety of positions in both the public and private sectors in your chosen business discipline. Choose to complete work-based learning opportunities to enrich your learning experience while benefiting from the flexibility of studying online utilising our renowned online platform.



	On completion, you will be eligible to seek admission as an Australian Legal Practitioner after completing the required professional training (Practical Legal Training Course).",,,,,,yes,,,,,,,,,,,,,CQ University,,,,AUD,
Online,,6.0,,,,,,,,"4,828 ",,Law,,,,,,,,,,,[],,no,,Bachelor of Laws and Bachelor of Criminology - CL94,,,,,,,,,,,,,,,no,,,5,,,Years,,,,,,,,,N/A,,,,,IELTS,,English,,,,BA,,,,,,,,,,no,,,yes,,,,,,,,,,,,Not available for 2021,,,,,,,,,D,,,,,,no,,,,N/A,yes,,,,https://www-search.cqu.edu.au/s/redirect?collection=2019-cqu-courses&url=https%3A%2F%2Fwww.cqu.edu.au%2Fcourses%2Fbachelor-of-laws-and-bachelor-of-criminology&auth=FJN4fOIVmvQje25cfzYr8Q&profile=_default&rank=140&query=%21null+-studyLevel%3A%22Short+-Course%22+%5BstudyLevel%3A%22Level+1%3A+Certificate+I%22%2CstudyLevel%3A%22Level+2%3A+Certificate+II%22%2CstudyLevel%3A%22Level+3%3A+Certificate+III%22%2CstudyLevel%3A%22Level+4%3A+Certificate+IV%22%2CstudyLevel%3A%22Level+5%3A+Diploma%22%2CstudyLevel%3A%22Level+6%3A+Advanced+Diploma%22%2CstudyLevel%3A%22Level+6%3A+Associate+Degree%22%2CstudyLevel%3A%22Level+7%3A+Bachelor+Degree%22%2CstudyLevel%3A%22Level+8%3A+Bachelor+Honours+Degree%22%5D,,,Australia,,,year,CQUniversity's Bachelor of Laws and Bachelor of Criminology is an exciting double degree option that prepares you for a wide variety of career paths within the burgeoning law and justice fields.,,,,,,yes,,,,,,,,,,,,,CQ University,,,,AUD,
Online,,6.0,,,,,,,,"4,828 ",,Computer Science & Information Technology,,,,,,,,,,,[],,no,,Bachelor of Laws and Bachelor of Information Technology - CL54,,,,,,,,,,,,,,,no,,,5,,,Years,,,,,,,,,N/A,,,,,IELTS,,English,,,,BA,,,,,,,,,,no,,,yes,,,,,,,,,,,,Not available for 2021,,,,,,,,,D,,,,,,no,,,,N/A,yes,,,,https://www-search.cqu.edu.au/s/redirect?collection=2019-cqu-courses&url=https%3A%2F%2Fwww.cqu.edu.au%2Fcourses%2Fbachelor-of-laws-and-bachelor-of-information-technology&auth=K0NCqNjMQis%2F5yAjD3ueDg&profile=_default&rank=141&query=%21null+-studyLevel%3A%22Short+-Course%22+%5BstudyLevel%3A%22Level+1%3A+Certificate+I%22%2CstudyLevel%3A%22Level+2%3A+Certificate+II%22%2CstudyLevel%3A%22Level+3%3A+Certificate+III%22%2CstudyLevel%3A%22Level+4%3A+Certificate+IV%22%2CstudyLevel%3A%22Level+5%3A+Diploma%22%2CstudyLevel%3A%22Level+6%3A+Advanced+Diploma%22%2CstudyLevel%3A%22Level+6%3A+Associate+Degree%22%2CstudyLevel%3A%22Level+7%3A+Bachelor+Degree%22%2CstudyLevel%3A%22Level+8%3A+Bachelor+Honours+Degree%22%5D,,,Australia,,,year,"This innovative double degree will put you on the cutting edge of the legal industry's transformation towards automation and the legal information technology careers of the future. You will benefit from current, industry-relevant units as well as in‑built practical experiences within the Bachelor of Laws and the option to complete an internship or capstone unit within the Bachelor of Information Technology.



	This course will allow you to seek admission as an Australian Legal Practitioner, after completing the required professional training (Practical Legal Training Course), and is accredited by the Legal Practitioners Admissions Board of Queensland and the Australian Computer Society.",,,,,,yes,,,,,,,,,,,,,CQ University,,,,AUD,
Online,,6.0,,,,,,,,"4,828 ",,Business & Commerce & Finance & Accounting,,,,,,,,,,,[],,no,,Bachelor of Laws and Bachelor of Property - CL52,,,,,,,,,,,,,,,no,,,5,,,Years,,,,,,,,,N/A,,,,,IELTS,,English,,,,BA,,,,,,,,,,no,,,yes,,,,,,,,,,,,Not available for 2021,,,,,,,,,D,,,,,,no,,,,N/A,yes,,,,https://www-search.cqu.edu.au/s/redirect?collection=2019-cqu-courses&url=https%3A%2F%2Fwww.cqu.edu.au%2Fcourses%2Fbachelor-of-laws-and-bachelor-of-property&auth=xUUfNPJpxvKVWY2jATxRiA&profile=_default&rank=142&query=%21null+-studyLevel%3A%22Short+-Course%22+%5BstudyLevel%3A%22Level+1%3A+Certificate+I%22%2CstudyLevel%3A%22Level+2%3A+Certificate+II%22%2CstudyLevel%3A%22Level+3%3A+Certificate+III%22%2CstudyLevel%3A%22Level+4%3A+Certificate+IV%22%2CstudyLevel%3A%22Level+5%3A+Diploma%22%2CstudyLevel%3A%22Level+6%3A+Advanced+Diploma%22%2CstudyLevel%3A%22Level+6%3A+Associate+Degree%22%2CstudyLevel%3A%22Level+7%3A+Bachelor+Degree%22%2CstudyLevel%3A%22Level+8%3A+Bachelor+Honours+Degree%22%5D,,,Australia,,,year,"Be on the cutting edge of both the legal and property professions and the careers of the near future with the Bachelor of Laws and Bachelor of Property dual degree. Designed to enable you to gain entry into the legal profession, and to become a Certified Practicing Valuer and Certified Property Practitioner, you will enjoy the flexibility of studying online combined with optional work integrated learning opportunities to enhance your learning experience.



	This course will allow you to seek admission as an Australian Legal Practitioner, after completing the required professional training (Practical Legal Training Course), and is accredited by the Legal Practitioners Admissions Board of Queensland and the Australian Property Institute.",,,,,,yes,,,,,,,,,,,,,CQ University,,,,AUD,
Online,,6.0,,,,,,,,"4,828 ",,Law,,,,,,,,,,,[],,no,,Bachelor of Laws and Bachelor of Science (Psychology) - CL51,,,,,,,,,,,,,,,no,,,54,,,Months,,,,,,,,,N/A,,,,,IELTS,,English,,,,BA,,,,,,,,,,no,,,yes,,,,,,,,,,,,Not available for 2021,,,,,,,,,D,,,,,,no,,,,N/A,yes,,,,https://www-search.cqu.edu.au/s/redirect?collection=2019-cqu-courses&url=https%3A%2F%2Fwww.cqu.edu.au%2Fcourses%2Fbachelor-of-laws-and-bachelor-of-science-psychology&auth=Sr3y5RUlmZk%2FQk7Pkv3ffQ&profile=_default&rank=143&query=%21null+-studyLevel%3A%22Short+-Course%22+%5BstudyLevel%3A%22Level+1%3A+Certificate+I%22%2CstudyLevel%3A%22Level+2%3A+Certificate+II%22%2CstudyLevel%3A%22Level+3%3A+Certificate+III%22%2CstudyLevel%3A%22Level+4%3A+Certificate+IV%22%2CstudyLevel%3A%22Level+5%3A+Diploma%22%2CstudyLevel%3A%22Level+6%3A+Advanced+Diploma%22%2CstudyLevel%3A%22Level+6%3A+Associate+Degree%22%2CstudyLevel%3A%22Level+7%3A+Bachelor+Degree%22%2CstudyLevel%3A%22Level+8%3A+Bachelor+Honours+Degree%22%5D,,,Australia,,,year,"Develop a broad knowledge of law and psychology and an appreciation of the social and cultural contexts of legal and psychological research and professional practice. As a graduate of this dual degree, you will be highly sought after in a wide range of specialisations whether you wish to pursue a career as a legal professional, undertake further study to practice as a registered psychologist or work in people-oriented vocations requiring a sound understanding of human behaviour.",,,,,,yes,,,,,,,,,,,,,CQ University,,,,AUD,
Mackay,,6.0,,,,,,,,"4,828 ",,Mass Communication & Media,,,,,,,,,,,[],,no,,Bachelor of Medical Imaging - CG92,,,,,,,,,,,,,,,no,,,4,,,Years,,,,,,,,,N/A,,,,,IELTS,,English,,,,BA,,,,,,,,,,yes,,,no,,,,,,,,,,,,Not available for 2021,,,,,,,,,D,,,,,,yes,,,,N/A,yes,,,,https://www-search.cqu.edu.au/s/redirect?collection=2019-cqu-courses&url=https%3A%2F%2Fwww.cqu.edu.au%2Fcourses%2Fbachelor-of-medical-imaging&auth=bRmyycFRoOu2EPz%2Fch5Kwg&profile=_default&rank=144&query=%21null+-studyLevel%3A%22Short+-Course%22+%5BstudyLevel%3A%22Level+1%3A+Certificate+I%22%2CstudyLevel%3A%22Level+2%3A+Certificate+II%22%2CstudyLevel%3A%22Level+3%3A+Certificate+III%22%2CstudyLevel%3A%22Level+4%3A+Certificate+IV%22%2CstudyLevel%3A%22Level+5%3A+Diploma%22%2CstudyLevel%3A%22Level+6%3A+Advanced+Diploma%22%2CstudyLevel%3A%22Level+6%3A+Associate+Degree%22%2CstudyLevel%3A%22Level+7%3A+Bachelor+Degree%22%2CstudyLevel%3A%22Level+8%3A+Bachelor+Honours+Degree%22%5D,,,Australia,,,year,Study the Bachelor of Medical Imaging and equip yourself with skills and knowledge to enhance your employability.,,,,,,no,,,,,,,,,,,,,CQ University,,,,AUD,
Rockhampton,,6.0,,,,,,,,"4,828 ",,Creative Arts & Design & Music,,,,,,,,,,,[],,no,,Diploma of Arts - CF36,,,,,,,,,,,,,,,no,,,1,,,Year,,,,,,,,,N/A,,,,,IELTS,,English,,,,DIP,,,,,,,,,,yes,,,yes,,,,,,,,,,,,Not available for 2021,,,,,,,,,A,,,,,,yes,,,,N/A,yes,,,,https://www-search.cqu.edu.au/s/redirect?collection=2019-cqu-courses&url=https%3A%2F%2Fwww.cqu.edu.au%2Fcourses%2Fdiploma-of-arts&auth=ZF6lVaDNJC7UNoodD73fMQ&profile=_default&rank=85&query=%21null+-studyLevel%3A%22Short+-Course%22+%5BstudyLevel%3A%22Level+1%3A+Certificate+I%22%2CstudyLevel%3A%22Level+2%3A+Certificate+II%22%2CstudyLevel%3A%22Level+3%3A+Certificate+III%22%2CstudyLevel%3A%22Level+4%3A+Certificate+IV%22%2CstudyLevel%3A%22Level+5%3A+Diploma%22%2CstudyLevel%3A%22Level+6%3A+Advanced+Diploma%22%2CstudyLevel%3A%22Level+6%3A+Associate+Degree%22%2CstudyLevel%3A%22Level+7%3A+Bachelor+Degree%22%2CstudyLevel%3A%22Level+8%3A+Bachelor+Honours+Degree%22%5D,,,Australia,,,year,The Diploma of Arts provides you with an opportunity to explore a humanities or social sciences discipline. Successful completion of the course will allow you guaranteed entry into the Bachelor of Arts at CQUniversity.,,,,,,yes,,,,,,,,,,,,,CQ University,,,,AUD,
